Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Price,Discounted Price,Sleeve,Collar
پیراهن راه راه پر خطی تک جیب 6578,https://www.shixon.com/products/sh60155553/?sac=59,https://img.shixon.com/zoom/sh60155553_0909246087.jpg,[],[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه پر خطی تک جیب 6578,https://www.shixon.com/products/sh60155554/?sac=59,https://img.shixon.com/zoom/sh60155554_0906282356.jpg,[],[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه راه راه مدل  7548,https://www.shixon.com/products/sh60155583/?sac=59,https://img.shixon.com/zoom/sh60155583_0910321015.jpg,https://img.shixon.com/zoom/sh60155583_0911063165.jpg,https://img.shixon.com/zoom/sh60155583_0911217564.jpg,[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه راه راه مدل  7548,https://www.shixon.com/products/sh60155585/?sac=59,https://img.shixon.com/zoom/sh60155585_0913317518.jpg,https://img.shixon.com/zoom/sh60155585_0913218953.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه راه راه مدل  7548,https://www.shixon.com/products/sh60155586/?sac=59,https://img.shixon.com/zoom/sh60155586_0914072459.jpg,https://img.shixon.com/zoom/sh60155586_0914167214.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه راه راه مدل  7548,https://www.shixon.com/products/sh60155587/?sac=59,https://img.shixon.com/zoom/sh60155587_0946222727.jpg,https://img.shixon.com/zoom/sh60155587_0946342684.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه ریبوک طرح دار مدل 5056,https://www.shixon.com/products/sh60155599/?sac=59,https://img.shixon.com/zoom/sh60155599_0925125850.jpg,https://img.shixon.com/zoom/sh60155599_0925035684.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه چهارخانه کامپیوتری پولو مدل 505,https://www.shixon.com/products/sh60155602/?sac=59,https://img.shixon.com/zoom/sh60155602_0929290516.jpg,https://img.shixon.com/zoom/sh60155602_0929465726.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه چهارخانه مدل 5665,https://www.shixon.com/products/sh60155619/?sac=59,https://img.shixon.com/zoom/sh60155619_0931584402.jpg,https://img.shixon.com/zoom/sh60155619_0932145321.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه پر خطی تک جیب 6578,https://www.shixon.com/products/sh60155628/?sac=59,https://img.shixon.com/zoom/sh60155628_0904228884.jpg,https://img.shixon.com/zoom/sh60155628_0904060844.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه استین بلند پولو,https://www.shixon.com/products/p60155633/?sac=59,https://img.shixon.com/products/14000218125005-a90c39d4-82ea-4ea3-ad6a-067371276e40.jpg,https://img.shixon.com/products/14000218125005-a0e71b40-6cec-4a71-9f95-ca966b1e4388.jpg,[],[],[],[],[],[],[],[],1190000,790000,[],[]
پیراهن مردانه چهارخانه مدل 5059,https://www.shixon.com/products/sh60155667/?sac=59,https://img.shixon.com/zoom/sh60155667_1002091659.jpg,https://img.shixon.com/zoom/sh60155667_1001521429.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه مدل چهارخانه 2023,https://www.shixon.com/products/sh60155668/?sac=59,https://img.shixon.com/zoom/sh60155668_0957314300.jpg,https://img.shixon.com/zoom/sh60155668_0957203684.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه مدل چهارخانه 2023,https://www.shixon.com/products/sh60155669/?sac=59,https://img.shixon.com/zoom/sh60155669_0958189097.jpg,https://img.shixon.com/zoom/sh60155669_0958406209.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه مدل چهارخانه 2023,https://www.shixon.com/products/sh60155670/?sac=59,https://img.shixon.com/zoom/sh60155670_1000184155.jpg,https://img.shixon.com/zoom/sh60155670_1000460531.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60155483/?sac=59,https://img.shixon.com/products/14000213154558-c18d0fcd-af02-41f8-8580-2ac12bcd41f8.jpg,https://img.shixon.com/products/14000213154558-e2366085-932a-44dc-af31-5f452efd1aed.jpg,https://img.shixon.com/products/14000213154558-33b97a30-99f1-48c3-acd0-4de5f60945fa.jpg,https://img.shixon.com/products/14000213154558-e5d23d2e-788f-4b11-a09d-39864a3596aa.jpg,[],[],[],[],[],[],3900000,2700000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60155484/?sac=59,https://img.shixon.com/products/14000213154557-dcffaeea-374a-4598-ae0b-e1bb3849170a.jpg,https://img.shixon.com/products/14000213154558-392f6856-2e3d-4c32-84c6-1aa00ca85eb5.jpg,https://img.shixon.com/products/14000213154558-69835073-bcc0-45cc-8144-6dba19e95417.jpg,https://img.shixon.com/products/14000213154558-9358f2a9-ca30-46c4-b390-9a037a00d9ca.jpg,[],[],[],[],[],[],3900000,2700000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60155485/?sac=59,https://img.shixon.com/products/14000213154558-6d32a6e6-7d5f-4ca2-a3b7-84308d09e754.jpg,https://img.shixon.com/products/14000213154558-ea5b0b2b-03f3-40bc-b9c1-ea79c5308ec3.jpg,https://img.shixon.com/products/14000213154558-495068df-155c-4620-8a29-793a5ec4e941.jpg,https://img.shixon.com/products/14000213154558-9a819f02-3505-45ab-9aee-cfe3f218c46e.jpg,https://img.shixon.com/products/14000213154558-ce12ad54-5cc1-48da-bc94-4d3f730c8fb5.jpg,[],[],[],[],[],3900000,2600000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60155486/?sac=59,https://img.shixon.com/products/14000213154558-b1bfebfc-67ef-4034-ba3b-52a180a5cc32.jpg,https://img.shixon.com/products/14000213154558-c64bd846-031f-418b-b1bc-2f827d5d614f.jpg,https://img.shixon.com/products/14000213154558-f7703c78-afe4-4cb8-9ab2-1c36c4fa1866.jpg,https://img.shixon.com/products/14000213154558-b885d156-1e77-4495-8f33-a1a1ed8ecd6f.jpg,[],[],[],[],[],[],3900000,2600000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60155487/?sac=59,https://img.shixon.com/products/14000213154558-e38c34ca-471a-45d6-b703-42a3212b4a94.jpg,https://img.shixon.com/products/14000213154558-13c2d2dd-d1c6-40da-bd17-578bc0c2d74e.jpg,https://img.shixon.com/products/14000213154558-a5e93874-331b-4daf-a57f-3f36dc47cbaa.jpg,[],[],[],[],[],[],[],3900000,2600000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60155488/?sac=59,https://img.shixon.com/products/14000213154558-73284949-baa8-458d-af7c-4be3bc7ce0bd.jpg,https://img.shixon.com/products/14000213154558-10592686-e6c8-420c-aeb4-f3a2457516b2.jpg,https://img.shixon.com/products/14000213154558-75e482c7-ef20-44b4-ac2e-0367e8cb6c44.jpg,[],[],[],[],[],[],[],3900000,2600000,کوتاه,[]
پک شلوار اسلش و پیراهن مردانه,https://www.shixon.com/products/p60155103/?sac=59,https://img.shixon.com/products/14000211104338-45f9ebe4-25c7-4e0f-930e-5b0b4147229a.jpg,[],[],[],[],[],[],[],[],[],1450000,1310000,[],[]
پیراهن آستین بلند مردانه گوچی مدل 5016,https://www.shixon.com/products/p60154585/?sac=59,https://img.shixon.com/products/13990613121749-887e6f13-b93a-4ccb-b546-7b6934db7d85.jpg,https://img.shixon.com/products/13990613121749-3d2de353-b063-4bf9-8bd3-8845c6f3ebb0.jpg,[],[],[],[],[],[],[],[],1290000,590000,بلند,[]
پیراهن مردانه طوسی مدلTB,https://www.shixon.com/products/p60154606/?sac=59,https://img.shixon.com/products/13990613121824-792d85b1-c01a-4ef3-96ad-3b353d15a271.jpg,https://img.shixon.com/products/13990613121824-3ff48c70-bbe5-4914-907f-782aac0c8377.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن مردانه آستین کوتاه ROYAL,https://www.shixon.com/products/p60154621/?sac=59,https://img.shixon.com/products/13990613121758-00e2ada7-507e-44c2-bf8d-992c773992e4.jpg,https://img.shixon.com/products/13990613121758-eab98f61-b5f8-457a-9197-008fd3bc1705.jpg,[],[],[],[],[],[],[],[],1290000,550000,کوتاه,[]
پیراهن مردانه آستین بلند کارتیه,https://www.shixon.com/products/p60154622/?sac=59,https://img.shixon.com/products/13990613121730-050123fb-af15-4623-8b76-33546d34227e.jpg,https://img.shixon.com/products/13990613121730-d29b9c93-1d46-48a0-8fdc-cc28a7fdf43e.jpg,[],[],[],[],[],[],[],[],1290000,690000,بلند,[]
پیراهن راه راه سرمه ای مدل گوچی,https://www.shixon.com/products/p60154623/?sac=59,https://img.shixon.com/products/13990613121740-1d57f619-075d-41be-9070-8cdb1b924984.jpg,https://img.shixon.com/products/13990613121740-854f4b7e-f58e-427e-8914-e8f13539722b.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن آستین بلند مردانه کرمELWOOD,https://www.shixon.com/products/p60154624/?sac=59,https://img.shixon.com/products/13990613121730-fd446130-736d-44b2-b87a-417e212866e5.jpg,https://img.shixon.com/products/13990613121730-48477525-bc71-4f2e-b4ab-3d53d9159bb9.jpg,[],[],[],[],[],[],[],[],1290000,590000,بلند,[]
پیراهن آستین بلند رویال,https://www.shixon.com/products/p60154625/?sac=59,https://img.shixon.com/products/13990613121811-fa587d9c-c748-49a0-bc80-516e7bb3717b.jpg,https://img.shixon.com/products/13990613121811-828ab260-8c49-4b32-99c4-1caf0c67c6e1.jpg,[],[],[],[],[],[],[],[],1290000,500000,بلند,[]
پیراهن مردانه دورنگ مدلGUCCI,https://www.shixon.com/products/p60154626/?sac=59,https://img.shixon.com/products/13990613121749-373994ee-4d84-4517-81ae-4e832b219bbc.jpg,https://img.shixon.com/products/13990613121749-8b81e2e1-c9d8-417b-b5a2-a55d6e209302.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن مردانه آستین بلند DIOR,https://www.shixon.com/products/p60154627/?sac=59,https://img.shixon.com/products/13990613121824-ccf1959e-ce15-4bbd-ba7a-afcc2cf13e9c.jpg,https://img.shixon.com/products/13990613121824-fb22fadb-6d25-459b-a456-dbae5d88bffe.jpg,[],[],[],[],[],[],[],[],1290000,590000,بلند,[]
پیراهن مردانه دو رنگ سفید-آبی مدل5029گوچی,https://www.shixon.com/products/p60154588/?sac=59,https://img.shixon.com/products/13990613121836-726aaf29-7934-431b-abfd-2d49efb805f7.jpg,https://img.shixon.com/products/13990613121836-b8228e15-3561-4b6f-b1e5-eab1df0ff4e4.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن مردانه دو رنگ طوسی  مدل5029گوچی,https://www.shixon.com/products/p60154589/?sac=59,https://img.shixon.com/products/13990613121836-e7b3034a-be9c-43d2-a7e8-13270dbc4136.jpg,https://img.shixon.com/products/13990613121836-8a4a06d5-033e-4ef7-a08b-cb9de6588254.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن گوچی مدل,https://www.shixon.com/products/p60152971/?sac=59,https://img.shixon.com/products/14000128125254-cdc27161-66d8-4301-b417-22d1ecb41e10.jpg,https://img.shixon.com/products/14000128125254-cfa2e2b7-8541-4ec5-8faf-4611a203ce42.jpg,https://img.shixon.com/products/14000128125254-0b75f871-ce52-45b8-aa7f-739e75003529.jpg,[],[],[],[],[],[],[],1180000,790000,[],[]
پیراهن مردانه gf,https://www.shixon.com/products/p60154105/?sac=59,https://img.shixon.com/products/13990613121846-dd7337e2-18e3-4bc8-bf5a-b84f85f8a2fa.jpg,https://img.shixon.com/products/13990613121846-785311ef-e101-42d6-be8c-80d8181d6f95.jpg,[],[],[],[],[],[],[],[],1290000,590000,[],[]
پیراهن مردانه مدل TB,https://www.shixon.com/products/p60154111/?sac=59,https://img.shixon.com/products/13990613121846-d7c2ee70-45c4-4537-9e87-98929ab001a2.jpg,https://img.shixon.com/products/13990613121846-41ac629d-a136-4a19-9b08-842c7f55b2e7.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن مردانه آستین کوتاهGG,https://www.shixon.com/products/p60154123/?sac=59,https://img.shixon.com/products/13990613121836-145bcaf7-a3ac-4c7f-802a-23eccf76def4.jpg,https://img.shixon.com/products/13990613121836-cd22ad76-cb15-48e8-a3d7-263fc694afe6.jpg,[],[],[],[],[],[],[],[],1290000,790000,کوتاهGG,[]
پیراهن مردانه مدلck,https://www.shixon.com/products/p60154131/?sac=59,https://img.shixon.com/products/13990613121824-eb9c3e28-1afe-4340-8c41-c56c3b1d49a6.jpg,https://img.shixon.com/products/13990613121836-d43d7c9e-dc11-4ffc-a525-9cb783d7d98e.jpg,[],[],[],[],[],[],[],[],1290000,590000,[],[]
پیراهن آستین بلند lb,https://www.shixon.com/products/p60154151/?sac=59,https://img.shixon.com/products/13990613121811-c5921f1c-5d55-4dbe-af15-20d0988d4ee6.jpg,https://img.shixon.com/products/13990613121811-5df621a1-be5b-4fac-9fd1-4c467f2c1586.jpg,[],[],[],[],[],[],[],[],1290000,590000,بلند,[]
پیراهن مردانه tc,https://www.shixon.com/products/p60154176/?sac=59,https://img.shixon.com/products/13990613121758-2d2f40b5-ef03-4d76-ab4a-d0504c412d62.jpg,https://img.shixon.com/products/13990613121758-65941a2f-fb70-4072-8eba-b305714de809.jpg,[],[],[],[],[],[],[],[],1290000,590000,[],[]
پیراهن مردانهqpطوسی,https://www.shixon.com/products/p60154188/?sac=59,https://img.shixon.com/products/13990613121811-731c2855-a65c-4aa0-adec-4ebb002468a5.jpg,https://img.shixon.com/products/13990613121811-604092c0-c0bb-4f0a-8d73-ea917c0b2137.jpg,[],[],[],[],[],[],[],[],1290000,690000,[],[]
پیراهن مردانه رولکس,https://www.shixon.com/products/p60154197/?sac=59,https://img.shixon.com/products/13990613121749-11c018c9-e73e-4932-8dd8-1f24a4a3a614.jpg,https://img.shixon.com/products/13990613121749-f760651e-a936-4a9f-b474-ffb89d66373a.jpg,[],[],[],[],[],[],[],[],1290000,690000,[],[]
پیراهن مردانه سرمه ایck,https://www.shixon.com/products/p60154203/?sac=59,https://img.shixon.com/products/13990613121740-4cd3ee62-975f-407e-bb6a-c7cc63a4776f.jpg,https://img.shixon.com/products/13990613121749-a661a210-080c-4ef7-a5a1-2eb8ff5819aa.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن مردانه آبی ly,https://www.shixon.com/products/p60154208/?sac=59,https://img.shixon.com/products/13990613121740-ebe4726a-6f5c-4f2f-baf2-597e7dc0ffce.jpg,https://img.shixon.com/products/13990613121740-b0ea9359-c383-478a-a9c0-8944cdffcf3c.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن مردانه کرم مدل ck,https://www.shixon.com/products/p60154218/?sac=59,https://img.shixon.com/products/13990613121717-14bb0cf1-5359-47b8-8cfb-43c00994ec12.jpg,https://img.shixon.com/products/13990613121717-5efcd839-b55f-4d13-847a-9a4bbee4badc.jpg,https://img.shixon.com/products/13990613121730-4e127037-50b6-4d2b-bc0d-16be2a60ef4a.jpg,[],[],[],[],[],[],[],1290000,590000,[],[]
پیراهن مردانه مدل good,https://www.shixon.com/products/p60154232/?sac=59,https://img.shixon.com/products/13990613121824-20c30dd3-a33b-4ee0-969a-dc9adea7a780.jpg,https://img.shixon.com/products/13990613121824-49b3513e-28d1-4b62-a821-ca4147c590b1.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن مردانه آبی  ck,https://www.shixon.com/products/p60154238/?sac=59,https://img.shixon.com/products/13990613121740-aca6fbc2-1ef6-4b9e-a2db-45e3e8607785.jpg,https://img.shixon.com/products/13990613121740-b6ad095e-abd9-493e-b0ad-9c828cddb404.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن مردانه سرمه ای gucci,https://www.shixon.com/products/p60154244/?sac=59,https://img.shixon.com/products/13990613121717-0f9d282e-4abb-43e5-81a7-6f9102f8b551.jpg,https://img.shixon.com/products/13990613121717-b3595552-5568-4000-b233-e95a4a75159e.jpg,https://img.shixon.com/products/13990613121717-f83566ac-67fe-44ab-a2fe-0f49ae1f573f.jpg,https://img.shixon.com/products/13990613121717-aee05972-9a5e-4484-9250-2647bc75ee5f.jpg,[],[],[],[],[],[],1290000,790000,[],[]
پیراهن آبی کمرنگ NC,https://www.shixon.com/products/p60154259/?sac=59,https://img.shixon.com/products/13990613121730-612857b5-49e4-420c-9569-1b58f8218892.jpg,https://img.shixon.com/products/13990613121730-b1f8223e-e264-4244-b451-68958736007a.jpg,[],[],[],[],[],[],[],[],1290000,790000,[],[]
پیراهن طوسی جیبدار,https://www.shixon.com/products/p60154265/?sac=59,https://img.shixon.com/products/13990613121846-f0a6abca-b560-4651-8867-f6df68102c77.jpg,https://img.shixon.com/products/13990613121846-7e0d3f9b-0853-4e27-94ef-c454df887fdf.jpg,https://img.shixon.com/products/13990613121847-448c4a78-af0a-4e12-8326-d16a1f75bfb3.jpg,[],[],[],[],[],[],[],1290000,500000,[],[]
پیراهن کلاسیک مردانه راه راه مدل beni,https://www.shixon.com/products/p60152182/?sac=59,https://img.shixon.com/products/13991223125304-c70051b0-8f97-4c9c-a85f-d74dc9ae9c5e.jpg,https://img.shixon.com/products/13991223125304-3014f85e-2395-43b3-a853-4c44ebaa9f47.jpg,https://img.shixon.com/products/13991226084358-db93a4f4-1f8a-4137-a2f5-1b989cced582.jpg,https://img.shixon.com/products/13991226084358-b80ecb50-2d19-4dfe-b5ca-98b6b3050c02.jpg,[],[],[],[],[],[],1780000,880000,[],[]
پیراهن کلاسیک مردانه راه راه مدل beni (راه را,https://www.shixon.com/products/p60152183/?sac=59,https://img.shixon.com/products/13991226084358-a13b9eed-6028-4a2b-acb6-37f1dcf9469d.jpg,https://img.shixon.com/products/13991223125304-21ff3161-0fdc-4218-a882-b93029e1c5e4.jpg,[],[],[],[],[],[],[],[],1780000,880000,[],[]
پیراهن چهار خانه اندامی مدلbeni,https://www.shixon.com/products/p60152184/?sac=59,https://img.shixon.com/products/13991226084359-f47851cb-123e-453b-b457-db06f1c2e3aa.jpg,https://img.shixon.com/products/13991226084359-443c0271-e1bf-4d2a-8700-351809ae02d9.jpg,https://img.shixon.com/products/13991226084359-c48949f6-a1ad-4c39-9e83-7f068138ebcb.jpg,[],[],[],[],[],[],[],1580000,680000,[],[]
پیراهن چهار خانه اندامی مدلbeni,https://www.shixon.com/products/p60152185/?sac=59,https://img.shixon.com/products/13991226084358-a6005502-2fde-490a-8882-ea85df028cb2.jpg,https://img.shixon.com/products/13991226084358-5c5c74e0-cafc-49dc-a68f-30eb0a3141cf.jpg,[],[],[],[],[],[],[],[],1580000,680000,[],[]
پیراهن چهار خانه اندامی مدلbeni,https://www.shixon.com/products/p60152186/?sac=59,https://img.shixon.com/products/13991226084358-68610775-85c7-4134-b7c9-c2cb65882dcd.jpg,https://img.shixon.com/products/13991226084358-8e21790f-8a76-42c0-aa4f-b8f0500ba4b4.jpg,https://img.shixon.com/products/13991226084358-832329ef-e88b-4c34-a557-8e592590d998.jpg,[],[],[],[],[],[],[],1580000,680000,[],[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60151659/?sac=59,https://img.shixon.com/products/13991213110316-0393030c-1c8a-4726-adb2-4df121575b41.jpg,https://img.shixon.com/products/13991213110316-e1a236c2-088b-42ea-b5a4-6f21228c4f90.jpg,https://img.shixon.com/products/13991213110316-1107a0be-b510-49b4-a4eb-55215f541760.jpg,[],[],[],[],[],[],[],2900000,2900000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60151656/?sac=59,https://img.shixon.com/products/13991213110356-7d61b48a-d64a-4a27-8aa1-947c412eeaa8.jpg,https://img.shixon.com/products/13991213110356-9e659683-c835-467a-9380-75e100974867.jpg,https://img.shixon.com/products/13991213110356-2b3752d7-223d-4ef0-9abb-e14c9d06552e.jpg,https://img.shixon.com/products/13991213110356-ae7005a2-deab-44dc-a3ed-3b5c2b1c0724.jpg,[],[],[],[],[],[],2900000,1650000,کوتاه,[]
پیراهن جین مردانه آستین کوتاه,https://www.shixon.com/products/p60151646/?sac=59,https://img.shixon.com/products/13991213110316-2da9cd74-8ff4-41eb-9761-58f3fbbe00b1.jpg,https://img.shixon.com/products/13991213110316-3508c0a6-06a5-4391-8a88-1159ef8da860.jpg,https://img.shixon.com/products/13991213110316-2f52a088-4205-4ce8-ab61-94218e1769fb.jpg,[],[],[],[],[],[],[],3450000,2280000,کوتاه,[]
پیراهن جین مردانه آستین بلند,https://www.shixon.com/products/p60151647/?sac=59,https://img.shixon.com/products/13991213110359-b5338f87-747b-4b69-be68-674ba5ca7cc2.jpg,https://img.shixon.com/products/13991213110359-8ceeefeb-cde0-489c-bf12-fec9e6faba01.jpg,https://img.shixon.com/products/13991213110359-8b919b7e-8a59-4f60-bf65-b8628cb2eac6.jpg,https://img.shixon.com/products/13991213110359-289c9aae-6a5b-4ef1-8615-cc2a18e42f7a.jpg,[],[],[],[],[],[],3450000,2380000,بلند,[]
